ID, Cloth ID,Age,Review,Rating,Category
2769,868,50,Adorable,4,Knits
2770,868,43,Cute and swingy,5,Knits
2771,868,40,,5,Knits
2772,1081,22,Fabulous dress!!!!!!!!!!!,5,Dresses
2773,868,33,I really like it,4,Knits
2774,864,46,Too much fabric,1,Knits
2775,827,53,Off or on the shoulder....,2,Blouses
2776,868,42,Love it!!,5,Knits
2777,868,29,Bulky!,3,Knits
2778,997,52,,4,Skirts
2779,868,59,So great,5,Knits
2780,864,38,Hidden treasure,5,Knits
2781,868,25,No!!,2,Knits
2782,868,31,Love it,5,Knits
2783,864,36,Pretty and classic,5,Knits
2784,868,35,Modern swing,4,Knits
2785,868,25,,5,Knits
2786,1099,32,Shrank!,3,Dresses
2787,868,67,"Cute top, poor fit",3,Knits
2788,868,37,Unique but runs big,5,Knits
2789,868,25,So comfy and versatile!,5,Knits
2790,1099,50,More colors please!,5,Dresses
2791,909,49,Lovely modern design,5,Fine gauge
2792,491,50,Casual layering piece,5,Layering
2793,997,36,Not what it seems,2,Skirts
2794,868,36,Like it so much i ordered a second one!,5,Knits
2795,868,34,Cute top,5,Knits
2796,864,66,No go,3,Knits
2797,997,57,Don't do it,1,Skirts
2798,1009,38,Beautiful skirt but so noisy,4,Skirts
2799,1081,46,Retro chic,5,Dresses
2800,868,51,"Love the color, design and flow",5,Knits
2801,868,28,Beautiful design but too big,3,Knits
2802,868,23,Go to tee,5,Knits
2803,868,34,So tent-like and unflattering!,1,Knits
2804,864,43,A diamond in the rough!,5,Knits
2805,868,42,,5,Knits
2806,827,26,Love this too,5,Blouses
2807,1099,51,Simple summer style,5,Dresses
2808,868,41,Pretty but really large!,3,Knits
2809,868,37,,5,Knits
2810,843,43,Great print!,5,Blouses
2811,868,32,Cute tee too much fabric,5,Knits
2812,869,39,Green is a gorgeous color,5,Knits
2813,868,55,Elegant,5,Knits
2814,521,32,Beware - not enough bottom coverage!,2,Swim
2815,868,32,Almost great,3,Knits
2816,1028,34,,4,Jeans
2817,1084,56,"Pretty, femine",3,Dresses
2818,486,29,Beautiful but not the best quality,3,Sleep
2819,1083,46,Just gorgeous!,5,Dresses
2820,949,42,,4,Sweaters
2821,1084,50,Great dress!,4,Dresses
2822,788,53,Loose and so comfy,5,Lounge
2823,949,33,Cool sweater vest,5,Sweaters
2824,984,34,,4,Jackets
2825,984,69,Great jacket!!!,5,Jackets
2826,984,60,Sloppy looking,1,Jackets
2827,1093,34,Beautiful dress but too dark,3,Dresses
2828,984,46,,3,Jackets
2829,984,45,Attractive,4,Jackets
2830,1050,67,Great pants,5,Pants
2831,1050,66,Nice but longer than i hoped,4,Pants
2832,949,36,Great vest,5,Sweaters
2833,984,34,Anything heihei is amazing,5,Jackets
2834,1004,43,Eh...,2,Skirts
2835,984,53,"Beautiful, unique piece!",5,Jackets
2836,486,23,Elegant and comfy,5,Sleep
2837,984,56,Not attractive,1,Jackets
2838,984,67,Fun jacket,5,Jackets
2839,949,35,Classy & stylish,5,Sweaters
2840,1020,39,Love love this skirt!!,5,Skirts
2841,949,45,,3,Sweaters
2842,1050,65,Comfort at its best,5,Pants
2843,20,34,Classy black dress,4,Dresses
2844,1125,39,,5,Outerwear
2845,863,48,Basic t goes girlie,5,Knits
2846,212,34,Beautiful. great quality. low cut bottom :/,5,Swim
2847,1125,36,Runs small,5,Outerwear
2848,429,23,Pretty but poor quality,3,Shorts
2849,863,61,"Great, great summer tee!",5,Knits
2850,863,44,,4,Knits
2851,863,47,Material too filmsy,2,Knits
2852,1103,33,,1,Dresses
2853,995,56,Beautiful design and color,5,Skirts
2854,863,36,Fun top,5,Knits
2855,863,29,Love this tee!,5,Knits
2856,863,48,,5,Knits
2857,829,52,"Nice boxy shirt, pretty buttons",4,Blouses
2858,573,39,A-mazing!!!!!,5,Trend
2859,829,49,I so want to love this shirt...,3,Blouses
2860,863,57,This product was great,5,Knits
2861,829,68,Very pretty,4,Blouses
2862,863,63,Staple with a quirk,3,Knits
2863,863,64,,5,Knits
2864,863,57,Dress it up of down,5,Knits
2865,573,39,So pretty,5,Trend
2866,895,39,I just love this!,5,Fine gauge
2867,863,39,"Noce yellow, but so thin",4,Knits
2868,829,39,Very pretty,4,Blouses
2869,863,52,"Tshirt and jeans, updated",5,Knits
2870,895,56,Beautiful and delicate,4,Fine gauge
2871,863,37,Ruffle adds just the right flirty touch,4,Knits
2872,829,51,,1,Blouses
2873,1072,40,Details,2,Dresses
2874,573,43,Odd cut,3,Trend
2875,895,34,,5,Fine gauge
2876,573,34,Ok,3,Trend
2877,895,38,"Oh, so pretty!",4,Fine gauge
2878,995,40,Colors vary slightly from picture,4,Skirts
2879,863,45,Ruffled hem tee,5,Knits
2880,829,63,,5,Blouses
2881,829,62,Pretty blouse,5,Blouses
2882,1125,26,Statement piece,5,Outerwear
2883,829,69,Love it,5,Blouses
2884,863,47,I wish they would redo,2,Knits
2885,863,23,Flowy and casual,5,Knits
2886,829,59,Pretty detail,4,Blouses
2887,829,50,,5,Blouses
2888,863,49,Nice twist on a classic tee,4,Knits
2889,863,66,Love it!,5,Knits
2890,863,58,,5,Knits
2891,863,34,Went out and bough it in a second color,4,Knits
2892,863,44,Love this shirt!!,5,Knits
2893,863,62,What a darling t.,5,Knits
2894,829,23,Beautiful blouse..try on before purchasing,4,Blouses
2895,895,38,Darling cardigan with beautiful detailing,5,Fine gauge
2896,863,56,Simple and cute,4,Knits
2897,863,36,Adorable!!,5,Knits
2898,829,66,Sweetest print,4,Blouses
2899,890,66,Statement piece,4,Fine gauge
2900,863,45,Super cute,5,Knits
2901,863,49,,5,Knits
2902,829,48,Love this style,4,Blouses
2903,573,45,Even more beautiful in person!,5,Trend
2904,863,34,,5,Knits
2905,895,39,Vintage picnic style for the win,5,Fine gauge
2906,895,45,Shorter than on model,3,Fine gauge
2907,863,39,Great idea poor execution,2,Knits
2908,1125,46,Absolutely perfect design and fit,5,Outerwear
2909,863,36,Perfectly comfortable!,5,Knits
2910,995,35,"Pretty, comfy skirt",4,Skirts
2911,573,51,,4,Trend
2912,1125,33,So excited it's on sale!!,5,Outerwear
2913,995,35,Comfortable and beautiful!,4,Skirts
2914,829,73,,5,Blouses
2915,573,41,Bummer,3,Trend
2916,1125,41,Statement piece,5,Outerwear
2917,1125,48,Really special topper/coat/long jacket,5,Outerwear
2918,995,47,Get it now,5,Skirts
2919,863,34,So boxy!,1,Knits
2920,863,58,Cute tee,4,Knits
2921,863,31,Surprisingly flattering,5,Knits
2922,829,52,Works for casual and business casual,4,Blouses
2923,863,47,Super cute & comfy,5,Knits
2924,1125,32,,4,Outerwear
2925,863,59,Defective,3,Knits
2926,863,60,Yikes!!!!!! $58 wasted!!!!!,1,Knits
2927,573,38,Great flowy dress to combat the summer heat!,5,Trend
2928,890,62,Beautiful!,5,Fine gauge
2929,863,62,,4,Knits
2930,863,21,Light and airy,4,Knits
2931,573,39,Pretty but small,5,Trend
2932,1125,46,Florilege coat,5,Outerwear
2933,863,46,Ruffled hem tee,2,Knits
2934,995,60,This skirt is sooo comfortable!,4,Skirts
2935,829,51,I love it!!,5,Blouses
2936,1125,53,A real beauty,4,Outerwear
2937,895,48,Classic retailer,5,Fine gauge
2938,995,35,,3,Skirts
2939,1125,51,Treat yo self,5,Outerwear
2940,838,65,If you love cotton and feminine details...,5,Blouses
2941,829,66,,5,Blouses
2942,573,40,Flirty with an odd fit,4,Trend
2943,863,22,Simple and feminine,5,Knits
2944,863,60,Great little t-shirt with a sweet ruffle,5,Knits
2945,863,64,Cute as can be,5,Knits
2946,288,48,Beautiful and comfortable!,5,Intimates
2947,1125,52,Beautiful one-of-a-kind jacket,5,Outerwear
2948,863,49,Great easy tee,5,Knits
2949,1090,34,Beautiful dress for spring,5,Dresses
2950,1094,47,,4,Dresses
2951,873,44,Pretty tank top,5,Knits
2952,1094,39,Just say yes!,5,Dresses
2953,1094,49,Beautiful dress,5,Dresses
2954,1094,35,,5,Dresses
2955,1094,48,"Pretty, but stiff",4,Dresses
2956,1097,25,Beautiful olive green,5,Dresses
2957,1001,54,,4,Skirts
2958,1094,20,Beautiful special occasion dress,5,Dresses
2959,1094,30,,5,Dresses
2960,1078,40,Adorable and comfortable,5,Dresses
2961,854,52,Great tee!,5,Knits
2962,1094,32,Beautiful dress,5,Dresses
2963,873,48,Tank top with a little something extra,5,Knits
2964,873,40,,5,Knits
2965,1094,24,Favorite dress,5,Dresses
2966,1094,34,The dress has nice fabric.,4,Dresses
2967,854,41,,5,Knits
2968,873,32,Run large,3,Knits
2969,890,36,Bohemian and lovely,5,Fine gauge
2970,854,38,Unique blouse; comfortable fit,4,Knits
2971,1094,31,My favorite retailer dress ever!,5,Dresses
2972,873,60,Cute black t-shirt,4,Knits
2973,1094,57,Perfect little dress,5,Dresses
2974,873,39,"Large, long, and lovely",5,Knits
2975,1078,38,"Pretty dress, poor fit",2,Dresses
2976,1094,46,Embroidered perennial dress,4,Dresses
2977,1078,58,Fun dress!,5,Dresses
2978,1094,35,,5,Dresses
2979,1094,40,,5,Dresses
2980,1097,46,Very cute summer dress,4,Dresses
2981,1001,50,Misleading colors,3,Skirts
2982,1094,44,"Love this dress, and so comfortable!",5,Dresses
2983,1094,44,Best dress ever,5,Dresses
2984,862,39,Transformed into a crop top with one washing,1,Knits
2985,1082,41,Compliment grabber,5,Dresses
2986,1082,47,Average,2,Dresses
2987,862,49,Love the shirt but do not wash!,3,Knits
2988,862,55,Shrunk terribly,1,Knits
2989,1082,38,"Lovely colors in a relaxed, beautiful dress",5,Dresses
2990,862,33,,1,Knits
2991,1082,35,,5,Dresses
2992,862,65,Shrunk!,1,Knits
2993,1082,62,Love it!,5,Dresses
2994,1092,25,Cute in theory,5,Dresses
2995,999,34,Love it!,5,Skirts
2996,1080,53,Beautiful dress!,5,Dresses
2997,302,32,Cute top,5,Swim
2998,862,30,Do not wash,3,Knits
2999,862,50,Poor quality,1,Knits
3000,868,27,"Wants to be modern, but didnt get there.",4,Knits
3001,1082,69,Love it with a design change,4,Dresses
3002,862,41,,3,Knits
3003,999,49,So beautiful,5,Skirts
3004,999,47,The perfect maxi skirt,5,Skirts
3005,1082,41,Sack like,2,Dresses
3006,862,76,"Loved it, but...",2,Knits
3007,862,50,Buy one every color !,5,Knits
3008,1082,57,,4,Dresses
3009,862,31,Beware of care,3,Knits
3010,1082,57,"It's adorable, but...",4,Dresses
3011,1082,45,Cute....but,3,Dresses
3012,1028,39,Second attempt to write review...,4,Jeans
3013,1044,32,,2,Pants
3014,1082,35,Fun for fall,5,Dresses
3015,1082,66,Dont love,3,Dresses
3016,1104,44,Way too much fabric,3,Dresses
3017,862,29,Shrinkage,1,Knits
3018,1080,24,Amazing and it has pockets!!!,4,Dresses
3019,999,36,Better in person,5,Skirts
3020,862,56,,4,Knits
3021,999,33,,5,Skirts
3022,999,31,Stylish,5,Skirts
3023,302,89,,5,Swim
3024,1082,39,Great dress for day or night,5,Dresses
3025,862,68,Will never be the same after washing,1,Knits
3026,862,47,Great versatile shirt,4,Knits
3027,862,26,,5,Knits
3028,1082,43,,5,Dresses
3029,862,27,,4,Knits
3030,1082,67,Peasant with style!,4,Dresses
3031,862,35,Loved this until....,3,Knits
3032,1094,31,Pretty but runs large,3,Dresses
3033,999,37,Gorgeous!,5,Skirts
3034,1082,39,,5,Dresses
3035,862,48,Poor quality,1,Knits
3036,1082,66,Cute but big!,5,Dresses
3037,302,38,,5,Swim
3038,1044,36,So good!,5,Pants
3039,1092,52,"Transitional, versitile, and well-made dress",5,Dresses
3040,1094,40,,4,Dresses
3041,781,35,Great fit casual wear,5,Lounge
3042,302,32,,5,Swim
3043,862,31,Shrinks! don't buy,1,Knits
3044,1082,61,Patchwork dress,4,Dresses
3045,878,35,Gorgeous cardigan,5,Knits
3046,872,35,Thick material,5,Knits
3047,1020,30,Really small,2,Skirts
3048,1024,53,Most comfortable jeans!,5,Jeans
3049,907,20,,4,Fine gauge
3050,907,64,,5,Fine gauge
3051,872,55,Well made,4,Knits
3052,895,46,Super cute,5,Fine gauge
3053,505,26,,4,Sleep
3054,1020,41,"Great skirt, runs small",5,Skirts
3055,907,39,"Ok, but have seen better",4,Fine gauge
3056,1080,39,Interesting color,5,Dresses
3057,907,42,Disappointed,2,Fine gauge
3058,907,54,The perfect cardigan,5,Fine gauge
3059,878,46,Sky blue is beautiful,5,Knits
3060,872,40,"Very comfortable and cute, too!",5,Knits
3061,872,61,Great top!,5,Knits
3062,907,49,Too short,4,Fine gauge
3063,895,75,Gorgeous sweater,5,Fine gauge
3064,1080,42,Light and flowy,4,Dresses
3065,1020,55,Goes with anything,5,Skirts
3066,505,31,,4,Sleep
3067,1009,40,,3,Skirts
3068,872,32,Cute and casual,4,Knits
3069,907,83,,5,Fine gauge
3070,895,45,,4,Fine gauge
3071,1080,35,Disappointed,3,Dresses
3072,1020,48,Cute unique skirt,4,Skirts
3073,374,49,A zip-up jacket with a little extra style,4,Lounge
3074,153,42,,3,Legwear
3075,1009,36,Adorable all season skirt,5,Skirts
3076,907,40,Lovely product,5,Fine gauge
3077,872,26,,4,Knits
3078,895,45,Love it!,5,Fine gauge
3079,1009,45,Cute in coral,5,Skirts
3080,907,64,Lightweight cardigan,3,Fine gauge
3081,505,26,Light and airy pjs,5,Sleep
3082,1020,41,Overall a nice purchase,4,Skirts
3083,872,25,Super cute and chic top,5,Knits
3084,505,43,Lovely and perfect for summer,5,Sleep
3085,872,37,Adorable,5,Knits
3086,895,38,,5,Fine gauge
3087,374,35,Size up,5,Lounge
3088,1009,52,This one picked me!,5,Skirts
3089,872,36,Cute style but a little large,4,Knits
3090,374,38,,5,Lounge
3091,1020,34,Cute and comfortable,5,Skirts
3092,895,47,Soft pretty poncho,5,Fine gauge
3093,895,38,Comfortable & effortless,5,Fine gauge
3094,895,62,Had potential,3,Fine gauge
3095,374,36,So cute and comfortable,5,Lounge
3096,907,64,Oh my goodness!,5,Fine gauge
3097,895,48,Cute summer tank,5,Fine gauge
3098,907,40,,4,Fine gauge
3099,895,48,,5,Fine gauge
3100,374,35,"Soft, body conforming and comfy!",4,Lounge
3101,872,24,"Loved it, but it didn't work for me.",4,Knits
3102,907,48,Frumpy,2,Fine gauge
3103,1020,46,Striped skirt,5,Skirts
3104,1020,35,Sizing differrent from other current pilcro skirts,4,Skirts
3105,906,38,,4,Fine gauge
3106,862,51,New favorite !,5,Knits
3107,1104,57,Runs big,3,Dresses
3108,285,22,,1,Intimates
3109,862,45,,5,Knits
3110,906,48,Love this sweater,5,Fine gauge
3111,862,39,Solid versatile piece,5,Knits
3112,909,41,Warm and comfy,4,Fine gauge
3113,906,28,Love this sweater!,5,Fine gauge
3114,862,27,Love this sweater; no need to dry clean,5,Knits
3115,835,49,Nice mix of romantic and practical,5,Blouses
3116,835,49,,4,Blouses
3117,933,26,Comfy & gorgeous,5,Sweaters
3118,906,35,"Love, love, love",5,Fine gauge
3119,903,31,Cute crochet!,5,Fine gauge
3120,1022,52,Slimming and comfortable,5,Jeans
3121,862,61,"Nice, casual top!",5,Knits
3122,862,41,,5,Knits
3123,906,32,Amazing cardigan,5,Fine gauge
3124,862,37,"If you want it more fitted, size down",5,Knits
3125,835,46,Touch of class,5,Blouses
3126,862,65,,5,Knits
3127,835,29,Very cute,5,Blouses
3128,1104,39,Pretty big,4,Dresses
3129,862,39,"Yoo big for smaller framws, but",3,Knits
3130,835,39,True comparison,4,Blouses
3131,862,39,"Cute, comfy and flattering",5,Knits
3132,906,65,For kicking back or out to dinner.. gotta love it!,5,Fine gauge
3133,903,28,Boxy,2,Fine gauge
3134,906,34,,4,Fine gauge
3135,835,29,Love lace,5,Blouses
3136,906,37,Beautiful transitional cardigan,5,Fine gauge
3137,835,46,Unwearable but pretty,1,Blouses
3138,862,60,Best top!,5,Knits
3139,909,30,"Beautiful sweater, but pills",3,Fine gauge
3140,862,64,,1,Knits
3141,909,56,So soft!,4,Fine gauge
3142,835,42,,5,Blouses
3143,862,53,Dry clean only for casual top. no way!,2,Knits
3144,862,65,Beautiful and snug,5,Knits
3145,862,26,Comfy,4,Knits
3146,506,64,,5,Sleep
3147,1104,42,You will fall in love in person,5,Dresses
3148,903,20,Soft and casual,5,Fine gauge
3149,835,48,,5,Blouses
3150,906,73,"Lovely, but runs small",5,Fine gauge
3151,862,43,Fits well,4,Knits
3152,412,34,Yasss,5,Intimates
3153,906,36,Not too thin; not too thick,5,Fine gauge
3154,906,46,Love this cardigan!,5,Fine gauge
3155,506,41,Comfy summer pajama pants,5,Sleep
3156,1054,26,Great pants!,5,Pants
3157,862,47,I love it.,5,Knits
3158,862,40,Perfect closet staple,5,Knits
3159,909,32,Love,5,Fine gauge
3160,906,53,My shoulder season companion,5,Fine gauge
3161,906,42,My favorite!,5,Fine gauge
3162,906,44,,5,Fine gauge
3163,909,39,"Nice, soft, cozy... sheds!",4,Fine gauge
3164,835,29,Vintage looking top,5,Blouses
3165,862,44,Snap neck pullover wardrobe staple,5,Knits
3166,546,19,Great shorts!,4,Shorts
3167,1104,48,Ahoy swing dress,5,Dresses
3168,1022,45,Sadly disappointed,2,Jeans
3169,909,50,Super cozy,4,Fine gauge
3170,1100,30,Beautiful dress,4,Dresses
3171,862,36,Elevates a basic turtleneck,5,Knits
3172,862,32,Love it!!,5,Knits
3173,862,41,Great quality,5,Knits
3174,862,25,Great find,5,Knits
3175,835,31,Elegant & fun,5,Blouses
3176,835,26,Gorgeous top,5,Blouses
3177,909,55,,2,Fine gauge
3178,909,46,Has mohair,4,Fine gauge
3179,862,60,,4,Knits
3180,909,27,"Soft, lovely top",4,Fine gauge
3181,906,33,"Cute, but the quality is so-so",3,Fine gauge
3182,862,53,Comfortable!,5,Knits
3183,862,38,Just ok,3,Knits
3184,1100,63,Adorable dress with vintage flare,5,Dresses
3185,903,25,Cute top,5,Fine gauge
3186,906,37,,5,Fine gauge
3187,835,42,Beautiful!,5,Blouses
3188,909,59,,5,Fine gauge
3189,862,40,So soft,5,Knits
3190,506,46,,5,Sleep
3191,506,29,Comfy and cute!,5,Sleep
3192,909,33,,3,Fine gauge
3193,906,58,My new go-to,5,Fine gauge
3194,909,36,Great long sweater,4,Fine gauge
3195,1100,62,Lovely flattering dress,5,Dresses
3196,906,33,Sweater fits beautifully,5,Fine gauge
3197,909,41,,3,Fine gauge
3198,835,44,Makes me feel beautiful!,5,Blouses
3199,909,45,"So soft, but sheds so much!",4,Fine gauge
3200,933,54,,2,Sweaters
3201,862,41,Washed and dried it!,5,Knits
3202,862,45,Oops forgot to dry clean,5,Knits
3203,506,38,Comfy and cute,5,Sleep
3204,862,40,Snappy top,4,Knits
3205,862,42,Great black turtleneck,5,Knits
3206,909,35,Very soft,5,Fine gauge
3207,862,36,Dry clean only,3,Knits
3208,835,35,,3,Blouses
3209,906,47,Soft,5,Fine gauge
3210,903,60,Feminine take on the classic polo,5,Fine gauge
3211,862,41,Pretty and unique!,5,Knits
3212,906,42,Great color,5,Fine gauge
3213,862,38,,5,Knits
3214,862,54,,4,Knits
3215,906,39,Beautiful in red,5,Fine gauge
3216,862,41,,5,Knits
3217,862,26,Very good,4,Knits
3218,909,45,This sweater is everywhere!,2,Fine gauge
3219,862,62,Snap neck pullover,5,Knits
3220,835,43,Perfect lace top,5,Blouses
3221,1104,48,Absolutely adorable!,5,Dresses
3222,1009,33,Soft and lovely,5,Skirts
3223,1033,63,My favorite jeans,5,Jeans
3224,1033,29,Comfortable jeans,4,Jeans
3225,380,33,Fits amazing,5,Swim
3226,1011,51,Very ivory in person,4,Skirts
3227,945,35,"Versatile, cute",5,Sweaters
3228,1077,30,,5,Dresses
3229,1033,67,I pity the fool who paid full price for these.,1,Jeans
3230,945,56,Cozy yet stylish,5,Sweaters
3231,543,68,,5,Shorts
3232,1035,41,It's all in the details,5,Jeans
3233,839,62,Classic and unique,5,Blouses
3234,945,63,Basic,5,Sweaters
3235,380,32,,5,Swim
3236,1077,37,,5,Dresses
3237,380,33,Very flattering and easy to wear,5,Swim
3238,380,35,Had high hopes but pattern is sewn crooked,2,Swim
3239,1035,63,,5,Jeans
3240,945,37,Timeless staple in your closet,5,Sweaters
3241,1079,24,,4,Dresses
3242,937,36,,5,Sweaters
3243,1035,61,Summer jeans,5,Jeans
3244,1094,59,Cute dress but the waist band runs way too large,3,Dresses
3245,839,67,Very versatile,5,Blouses
3246,1009,43,Great detailing,4,Skirts
3247,1054,55,This product is too hip,5,Pants
3248,1054,40,Not for petite girls,3,Pants
3249,380,38,Chevron pattern off center in back,1,Swim
3250,1043,31,Love love love!,5,Pants
3251,787,35,Soft and cozy,5,Sleep
3252,1054,27,Chic harem pants,5,Pants
3253,380,53,Beware of the mint striped pattern,3,Swim
3254,1033,24,Favorite black pair of pants,5,Jeans
3255,1035,42,Unique fun jeans,5,Jeans
3256,512,58,Cute and sweet,5,Sleep
3257,1054,47,,5,Pants
3258,1033,30,,4,Jeans
3259,1035,39,Rise hits much lower on me,2,Jeans
3260,1094,37,Awkward waist band,2,Dresses
3261,945,66,Nice!,5,Sweaters
3262,839,63,Pretty shirt!,4,Blouses
3263,1011,31,Feminine,4,Skirts
3264,1011,69,Loaded with feminine touches,4,Skirts
3265,1033,28,The perfect black jean,5,Jeans
3266,1033,33,Absolutely wonderful.,5,Jeans
3267,945,58,Fabulous vest,5,Sweaters
3268,543,35,,5,Shorts
3269,1035,56,Really cute spin on indispensable ankle jeans,5,Jeans
3270,1035,37,Love these jeans!!,5,Jeans
3271,1033,60,Great jeans,5,Jeans
3272,945,37,Love this vest,5,Sweaters
3273,1035,64,Just love...,4,Jeans
3274,1033,64,Perfection!,5,Jeans
3275,380,33,Most flattering suit i've ever seen,5,Swim
3276,1035,38,I love them.,5,Jeans
3277,1033,29,"Great jeans, horrible smell",2,Jeans
3278,1033,36,Pilcro jeans are amazing,5,Jeans
3279,1011,38,Pretty skirt but very long,3,Skirts
3280,839,32,Super cute!,5,Blouses
3281,1035,43,Pleasant surprise,5,Jeans
3282,1084,29,"Perfect, effortless party look",4,Dresses
3283,872,29,Short and small,3,Knits
3284,872,62,"Unique, casual top",4,Knits
3285,877,35,A cozy peplum top,5,Knits
3286,949,38,Terrible fit,1,Sweaters
3287,1084,42,"Beautiful dress, awkward fit",3,Dresses
3288,422,60,Cute and so soft,4,Lounge
3289,984,41,,5,Jackets
3290,984,58,Just what i was looking for!,5,Jackets
3291,872,80,Huesca,5,Knits
3292,984,37,Great layering piece!,5,Jackets
